"vendor_cn_date","debit_note_number","key","billed_quantity","month","vendor_name"
2024-10-23,DN201005810,"424_18392_EMV241566B",1,Oct-2024,MONO PHARMACARE LIMITED
2024-10-24,DN201005849,"322_19166_PABJQ15",1,Oct-2024,AHMEDABAD MEDICAL CORPORATION
2024-10-24,DN201005868,"345_9602_T4003",44,Oct-2024,HARIKRUPA CHEMIST
2024-10-24,DN201005848,"357_16016_HCT040524",1,Oct-2024,DHRUVI HEALTHCARE PVT LTD
2024-10-24,DN201005848,"357_5494_E40314",1,Oct-2024,DHRUVI HEALTHCARE PVT LTD
2024-10-24,DN201005858,"370_16078_AOMSV296",1,Oct-2024,K B SHAH AND CO
2024-10-24,DN201005847,"370_3728_P05X002",4,Oct-2024,K B SHAH AND CO
2024-10-24,DN201005869,"370_6794_KE012",3,Oct-2024,K B SHAH AND CO
2024-10-24,DN201005866,"378_11847_MU014011AS",2,Oct-2024,MAHESH MEDICAL STORES
2024-10-24,DN201005867,"399_5698_2408000510",1,Oct-2024,SHAH KOTHARI BROS
2024-10-24,DN201005850,"400_1425_2170K001",1,Oct-2024,SHAH MEDICAL STORE
2024-10-25,DN201005899,"351_17062_ST241216",2,Oct-2024,ATLANTIS PHARMA
2024-10-25,DN201005917,"371_23405_SVST2302",4,Oct-2024,K.CHIMANLAL  CO
2024-10-25,DN201005895,"371_4624_EFM258",1,Oct-2024,K.CHIMANLAL  CO
2024-10-25,DN201005914,"386_1509_GT10644",3,Oct-2024,PARAS DISTRIBUTORS
2024-10-25,DN201005912,"400_16337_BRB12110A",5,Oct-2024,SHAH MEDICAL STORE
2024-10-25,DN201005912,"400_17694_EMV221870",4,Oct-2024,SHAH MEDICAL STORE
2024-10-25,DN201005898,"401_13330_N2401036",1,Oct-2024,SHARDA MEDICAL AGENCY (E)
2024-10-25,DN201005896,"401_1510_AD0014E",3,Oct-2024,SHARDA MEDICAL AGENCY (E)
2024-10-25,DN201005915,"401_296_ALM3026",7,Oct-2024,SHARDA MEDICAL AGENCY (E)
2024-10-25,DN201005916,"407_11566_GA4220001",2,Oct-2024,SHRIJI PHARMA
2024-10-25,DN201005897,"407_4423_K2400471",1,Oct-2024,SHRIJI PHARMA
2024-10-25,DN201005918,"417_14637_VGHY0064",13,Oct-2024,VPD MEDI INDIA PRIVATE LIMITED
2024-10-26,DN201005932,"345_13949_RT240353",22,Oct-2024,HARIKRUPA CHEMIST
2024-10-26,DN201005933,"358_16100_GDPP24002",4,Oct-2024,B K DISTRIBUTORS
2024-10-26,DN201005931,"371_16965_GHP24001",10,Oct-2024,K.CHIMANLAL  CO
2024-10-26,DN201005931,"371_23405_SVST2302",8,Oct-2024,K.CHIMANLAL  CO
2024-10-28,DN201005936,"371_16965_GHP24001",10,Oct-2024,K.CHIMANLAL  CO
2024-10-28,DN201005935,"407_4546_GZAB51",1,Oct-2024,SHRIJI PHARMA
2024-10-29,DN201005974,"342_12251_ER0015",2,Oct-2024,J.R.SHAH AND COMPANY
2024-10-29,DN201005974,"342_6090_EP0012",1,Oct-2024,J.R.SHAH AND COMPANY
2024-10-29,DN201005963,"345_9602_T4003",10,Oct-2024,HARIKRUPA CHEMIST
2024-10-29,DN201005944,"357_19171_V2301479",1,Oct-2024,DHRUVI HEALTHCARE PVT LTD
2024-10-29,DN201005971,"357_23140_D224146",1,Oct-2024,DHRUVI HEALTHCARE PVT LTD
2024-10-29,DN201005978,"370_23724_24BZ0016",1,Oct-2024,K B SHAH AND CO
2024-10-29,DN201005945,"370_6107_A0KOX007",1,Oct-2024,K B SHAH AND CO
2024-10-29,DN201005954,"371_15928_4LDLJ03",3,Oct-2024,K.CHIMANLAL  CO
2024-10-29,DN201005970,"371_17508_DC1413C",7,Oct-2024,K.CHIMANLAL  CO
2024-10-29,DN201005967,"371_19024_18241491A",1,Oct-2024,K.CHIMANLAL  CO
2024-10-29,DN201005967,"371_23719_KDQ044019AZ",1,Oct-2024,K.CHIMANLAL  CO
2024-10-29,DN201005965,"386_1659_51240167",1,Oct-2024,PARAS DISTRIBUTORS
2024-10-29,DN201005973,"399_19179_2406701TT",1,Oct-2024,SHAH KOTHARI BROS
2024-10-29,DN201005976,"400_14837_QY10204",4,Oct-2024,SHAH MEDICAL STORE
2024-10-29,DN201005960,"400_4755_2396L005",1,Oct-2024,SHAH MEDICAL STORE
2024-10-29,DN201005962,"400_8904_WBNCE002",1,Oct-2024,SHAH MEDICAL STORE
2024-10-29,DN201005943,"404_23550_K2401057",2,Oct-2024,SHRIJI DISTRIBUTORS
2024-10-29,DN201005955,"407_5792_SEK0115",1,Oct-2024,SHRIJI PHARMA
2024-10-29,DN201005958,"417_3236_DY3822003",3,Oct-2024,VPD MEDI INDIA PRIVATE LIMITED
2024-10-30,DN201005988,"347_14451_AA24NI",1,Oct-2024,ARHAM AGENCY
2024-10-30,DN201005977,"356_14885_S201640",1,Oct-2024,ATUL MEDICAL AGENCY
2024-10-30,DN201005984,"359_5514_4564",1,Oct-2024,D K PHARMA
2024-10-30,DN201005986,"371_17995_PBT24101",1,Oct-2024,K.CHIMANLAL  CO
2024-10-30,DN201005979,"371_9331_M240167",2,Oct-2024,K.CHIMANLAL  CO
2024-10-30,DN201005985,"399_9137_18241850A",1,Oct-2024,SHAH KOTHARI BROS
2024-10-30,DN201005993,"400_6991_2KB4J007",6,Oct-2024,SHAH MEDICAL STORE
2024-10-30,DN201005990,"401_11936_STL024E",1,Oct-2024,SHARDA MEDICAL AGENCY (E)
2024-10-30,DN201005989,"401_14507_DJW093002AK",1,Oct-2024,SHARDA MEDICAL AGENCY (E)
2024-10-30,DN201005992,"401_9087_BN306",1,Oct-2024,SHARDA MEDICAL AGENCY (E)
2024-10-30,DN201005982,"404_4433_18240430A",1,Oct-2024,SHRIJI DISTRIBUTORS
2024-10-30,DN201005983,"424_16448_ENEB4001",2,Oct-2024,MONO PHARMACARE LIMITED
2024-10-31,DN201006005,"357_14386_K2400894",1,Oct-2024,DHRUVI HEALTHCARE PVT LTD
2024-10-31,DN201006001,"370_11820_PP5L138",2,Oct-2024,K B SHAH AND CO
2024-10-31,DN201006001,"370_11820_PP5L139",2,Oct-2024,K B SHAH AND CO
2024-10-31,DN201006008,"370_14608_GC994003",7,Oct-2024,K B SHAH AND CO
2024-10-31,DN201006009,"370_5946_48019458",10,Oct-2024,K B SHAH AND CO
2024-10-31,DN201006012,"399_10805_ADK0035",1,Oct-2024,SHAH KOTHARI BROS
2024-10-31,DN201006002,"399_5075_TT24125",1,Oct-2024,SHAH KOTHARI BROS
2024-10-31,DN201006003,"399_5075_TT24125",1,Oct-2024,SHAH KOTHARI BROS
2024-10-31,DN201006011,"400_1796_2281L004",1,Oct-2024,SHAH MEDICAL STORE
2024-10-31,DN201006007,"401_439_K2401108",1,Oct-2024,SHARDA MEDICAL AGENCY (E)
2024-10-31,DN201006010,"407_15585_14307W",6,Oct-2024,SHRIJI PHARMA
2024-10-31,DN201006004,"413_15091_JTZ014006AS",1,Oct-2024,UNITY AGENCY
2024-10-31,DN201006006,"417_3876_4SN0798",1,Oct-2024,VPD MEDI INDIA PRIVATE LIMITED
2024-11-01,DN201006311,"388_1132_A320546",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006297,"388_1228_4230064",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006299,"388_13189_1220673",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006311,"388_13564_TT22132",2,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_14607_01221205",4,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006300,"388_15664_2220485",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006300,"388_16953_GLA23010",8,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006311,"388_18355_2129",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_18894_GJCE2302",4,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006297,"388_19269_ADM22008",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006311,"388_19539_SP211332",2,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006300,"388_19900_01230740",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_2284_CHA2007H",5,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_2812_2220497",3,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006300,"388_2914_SA30084",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_3254_DEP22009MR",5,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006297,"388_3512_220810637",3,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006298,"388_3774_BA22559",2,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006299,"388_3877_SN21564",6,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006299,"388_5125_T30073",5,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006311,"388_5130_BA30178",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_5363_810MLBU3",10,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_5416_1221258",2,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_6572_S212981",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006311,"388_7869_BA31444",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006311,"388_7869_BA31445",4,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006312,"388_9367_S2387308E",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-01,DN201006314,"400_10295_MRJ0269",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006320,"400_10296_MRJ0123",17,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_10598_K2202560",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006317,"400_10726_VZAC26",4,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006316,"400_1162_2408000838",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_11770_OEW9J034",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_1198_2KX2K013",7,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_12029_V2202220",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006317,"400_1205_2Y65J003",8,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006313,"400_12152_GBBD0002",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006313,"400_1307_BH382",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006313,"400_1307_BH385",6,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_13330_N2203441",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_13448_2893J011",4,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_13448_2893J013",5,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_13448_2893J015",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006317,"400_13620_G22TOA003",6,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_13648_2PB1J003",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_13944_TTF2210",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_14356_2D56J011",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_14356_2KB3J010",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_14357_CCV5K001",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006313,"400_1483_FF776",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006320,"400_14892_JHY010",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_15003_K2102283",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_16033_INP23CJ03",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_16097_N2203363",15,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_16252_2LB7J006",7,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_16763_WBVZC006",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_17546_EMV221668",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_18665_IWTE2302",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_18665_IWTE2303",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_18674_EMV221896",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006317,"400_19049_SSH0113",130,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_19625_2PD2K001",7,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_2013_N2103511",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006320,"400_218_K2202179",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_2515_N2102646",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006317,"400_2560_2JH2J005",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_2560_2JH2K001",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006313,"400_2717_CM1222039",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_3269_2Y32J015",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_3269_2Y32J016",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_3269_2Y32J017",4,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006320,"400_3289_SSG0196",4,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_3355_DAAB0093",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_3355_DAAB0104",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006320,"400_3501_CFH2J011",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006317,"400_3742_LL80K001",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_3757_SA22055",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_4032_YR4E",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006318,"400_412_2E09H018",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_412_2E09H018",5,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_4378_K2202292",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006317,"400_4378_K2202596",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_4419_N2103399",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_5226_1NG020",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006317,"400_5226_1NG024",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_5226_1NG024",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006319,"400_6190_K2202440",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_632_K2102210",3,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006320,"400_7048_2208001163",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006318,"400_722_2F036A",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006313,"400_722_2F036A",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006315,"400_7895_MZC22004",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006313,"400_8720_MFM23002GJ",2,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006314,"400_9139_2F25J039",5,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006320,"400_9145_RF1222033",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006313,"400_9223_2964K012",1,Nov-2024,SHAH MEDICAL STORE
2024-11-01,DN201006320,"400_9767_2KY1J004",2,Nov-2024,SHAH MEDICAL STORE
2024-11-04,DN201006013,"370_1183_SIF1198A",2,Nov-2024,K B SHAH AND CO
2024-11-04,DN201006020,"370_12370_G1FZW003",1,Nov-2024,K B SHAH AND CO
2024-11-04,DN201006017,"370_15521_11231093",1,Nov-2024,K B SHAH AND CO
2024-11-04,DN201006020,"370_16078_A0MSX182",1,Nov-2024,K B SHAH AND CO
2024-11-04,DN201006020,"370_17802_573L006",1,Nov-2024,K B SHAH AND CO
2024-11-04,DN201006018,"371_10889_14CPL058",1,Nov-2024,K.CHIMANLAL  CO
2024-11-04,DN201006014,"371_12421_DH015",1,Nov-2024,K.CHIMANLAL  CO
2024-11-04,DN201006018,"371_15770_EMV231569",1,Nov-2024,K.CHIMANLAL  CO
2024-11-04,DN201006014,"371_19812_2404029",2,Nov-2024,K.CHIMANLAL  CO
2024-11-04,DN201006018,"371_19812_2404029",3,Nov-2024,K.CHIMANLAL  CO
2024-11-04,DN201006014,"371_21909_M409719",1,Nov-2024,K.CHIMANLAL  CO
2024-11-04,DN201006019,"388_18807_FDAG2405",6,Nov-2024,PHARMA DISTRIBUTOR
2024-11-04,DN201006015,"388_20404_VML24006MR",4,Nov-2024,PHARMA DISTRIBUTOR
2024-11-04,DN201006016,"400_15727_N2300171",4,Nov-2024,SHAH MEDICAL STORE
2024-11-04,DN201006016,"400_723_3F932A",2,Nov-2024,SHAH MEDICAL STORE
2024-11-05,DN201006022,"370_12925_GTEB22006",1,Nov-2024,K B SHAH AND CO
2024-11-05,DN201006021,"400_15727_N2300171",2,Nov-2024,SHAH MEDICAL STORE
2024-11-06,DN201006025,"345_4557_3047C83801",1,Nov-2024,HARIKRUPA CHEMIST
2024-11-06,DN201006023,"407_23423_M407744",1,Nov-2024,SHRIJI PHARMA
2024-11-06,DN201006024,"413_6773_NKT23013",1,Nov-2024,UNITY AGENCY
2024-11-07,DN201006030,"370_10072_ICJ0321",10,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_10841_E16GU23005",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_12193_BRD01012B",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_12205_SIBS0023",6,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_12269_SIE2922A",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_12447_ASPA24001",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_12861_2305102H",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006026,"370_12925_GTEB23005",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_13430_DRD08189B",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_14239_A5ENW002",8,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_14638_VGWM153",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_1470_LAZ0035",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_16515_OPL23001",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_17997_GOD22013",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_18108_FVAB14",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_1811_GKF0094B",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_18242_DNF0425A",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_18748_DRD10424A",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_18945_MT240517",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_19130_GTLN23004",12,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_19153_623071D7",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_19231_CACS0036",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_19322_PABJU05",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006032,"370_19401_SXF0704A",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_19846_PABJY10",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_20048_56AY06",5,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_20127_GREP23011",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_20297_40060",6,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_20493_OTIS0013",6,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_20560_HTJ0148",5,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_21014_PABIZ22",6,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_21775_R23435101",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006029,"370_2239_B3AU16",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_23089_24S2HTA033",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_23236_DN124001",7,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_23263_D224188",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_23544_AXB0086",15,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_247_GKE1694A",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_3047_2351012S",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_3345_GDED22018",4,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_3626_DWDS0044",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_3857_D120512",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_3857_D51141",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_3857_D51143",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_3857_D51144",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_4256_E16CZ24001",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_4697_1231610",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_505_HTJ0120",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_5243_FLT23001TP",10,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_5281_BRY1360",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_6346_RGA0079",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_6820_PABEB60",6,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_709_AXAS0072",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_7323_KGT107",3,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_7456_Z05CD22004",10,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006031,"370_7456_Z05CD22006",4,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_8528_SN21417",1,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006030,"370_8528_SN30017",2,Nov-2024,K B SHAH AND CO
2024-11-07,DN201006028,"388_7869_BA32061",1,Nov-2024,PHARMA DISTRIBUTOR
2024-11-08,DN201006353,"370_10334_PEES0046",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006547,"370_10465_MPL224701",4,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006377,"370_10496_A9HPV007",10,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006377,"370_10496_A9HPV008",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006377,"370_10496_A9HPV009",4,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_10686_22S2GTD142",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006547,"370_10767_SID2097A",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006547,"370_10774_GTD2302A",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006591,"370_10874_GPLU22003",8,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006038,"370_10887_372200608",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006547,"370_10904_50722006",3,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_10904_50722006",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006396,"370_11005_GRBK21015",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006591,"370_11089_GR623051",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006396,"370_11090_XTRI23006",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006038,"370_1121_2312093",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006038,"370_11277_AREB24033",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006591,"370_11302_SID3158A",4,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006547,"370_11498_RTA21026",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006591,"370_11552_SID3171A",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_11717_PABJP05",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_12264_SID1121A",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006038,"370_12383_HR0151",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_12529_WNH0130",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_12566_SID1387A",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006598,"370_12609_J1397",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006592,"370_12699_K23017",5,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_12755_GKD1763A",9,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_12755_GKD1911A",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006396,"370_12762_5221304",3,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006592,"370_12874_GTYA22004",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006547,"370_12878_48017725",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_12878_48017725",10,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006038,"370_12910_NCA0043",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006038,"370_12910_NCB0006",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006591,"370_13045_B5IAV253",3,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006353,"370_13054_B1IAV187",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006523,"370_13311_211111084",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006591,"370_13343_A710567",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006584,"370_13373_R230618",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006591,"370_13403_AEH2358",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006406,"370_1344_SH22024",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006592,"370_13474_GTE0774A",2,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006356,"370_13503_FTA0028",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006591,"370_13737_CGY0027",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006592,"370_13796_1221013",1,Nov-2024,K B SHAH AND CO
2024-11-08,DN201006592,"370_1380_2AC38",1,Nov-2024,K B SHAH AND CO
