PN_Date,CN_Date,Pick_Note,Credit_Note,Key,Vendor,Original_PN_Qty,Original_CN_Qty,PN_Qty,CN_Qty,PN_Remaining,CN_Remaining,Remarks
2024-11-23,2024-11-25,PR201008900,DN201006194,407_5660_ST241664,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-10-03,2024-10-19,PR201008031,DN201006288,399_809_22SAR396,SHAH KOTHARI BROS,7,7,7,7,0,0,Exact Match
2024-10-23,2024-11-28,PR201008430,DN201006561,399_1500_WG23354,SHAH KOTHARI BROS,13,13,13,13,0,0,Exact Match
,2024-09-10,,DN201005812,370_11898_AB21020,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-11-07,2024-11-15,PR201008588,DN201006645,370_6283_A0040003,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
,2024-09-10,,DN201005812,370_15131_013D088,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-04,2024-11-09,PR201008099,DN201006074,370_154_O301,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-10-04,2024-11-09,PR201008100,DN201006043,370_10507_R23081118,K B SHAH AND CO,9,8,8,8,1,0,PN Exceeds
2024-11-14,2024-11-19,PR201008696,DN201006527,399_12156_772100927,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-12,2024-12-23,PR201009041,DN301006668,322_7528_GTE1493A,AHMEDABAD MEDICAL CORPORATION,1,1,1,1,0,0,Exact Match
,2024-10-01,,DN201006000,388_6269_D454559,PHARMA DISTRIBUTOR,0,4,0,4,0,4,CN Exceeds
2024-11-16,2024-11-30,PR201008787,DN201006569,399_12337_63TSG268,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
,2024-09-27,,DN201005552,370_17679_MSG23054,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-06,2024-11-20,PR201008179,DN301006902,371_23130_23R055,K.CHIMANLAL  CO,7,7,7,7,0,0,Exact Match
2024-11-07,,PR201008610,,404_5012_AFY1154,SHRIJI DISTRIBUTORS,1,0,1,0,1,0,PN Exceeds
,2024-09-11,,DN201005771,399_13925_28023957,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
,2024-09-01,,DN201005566,400_14356_2D56J007,SHAH MEDICAL STORE,0,1,0,1,0,1,CN Exceeds
2024-11-14,2024-11-22,PR201008702,DN201006532,399_1900_D12W089,SHAH KOTHARI BROS,6,6,6,6,0,0,Exact Match
2024-11-15,2024-11-16,PR201008738,DN201006119,399_15236_5222451,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-11-16,,PR201008793,,404_6966_N2203506,SHRIJI DISTRIBUTORS,4,0,4,0,4,0,PN Exceeds
2024-10-10,2024-11-28,PR201008302,DN201006537,399_8898_MPL224888,SHAH KOTHARI BROS,15,3,3,3,12,0,PN Exceeds
2024-11-07,,PR201008607,,399_8898_MPL224888,SHAH KOTHARI BROS,3,0,0,0,15,0,PN Exceeds
,2024-09-18,,DN201005855,370_4771_SN21719,K B SHAH AND CO,0,7,0,7,0,7,CN Exceeds
,2024-12-25,,DN201006629,384_17084_B070,MODI  SHAH BROTHERS,0,2,0,2,0,2,CN Exceeds
2024-12-24,2024-12-25,PR201009309,DN201006622,388_5414_2240721,PHARMA DISTRIBUTOR,1,1,1,1,0,0,Exact Match
,2024-09-18,,DN201005657,378_2651_RMCB2301,MAHESH MEDICAL STORES,0,1,0,1,0,1,CN Exceeds
,2024-11-08,,DN201006523,370_12755_GKD1911A,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-12-19,2024-12-19,PR201009286,DN201006538,404_15966_SGXL0198,SHRIJI DISTRIBUTORS,6,6,6,6,0,0,Exact Match
2024-12-18,2024-12-21,PR201009274,DN301006846,407_8224_ELR6AM2001,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-11-09,2024-12-04,PR201008624,DN201006487,379_18474_0003,MIDAS HERBAL INDUSTRIES,2,2,2,2,0,0,Exact Match
2024-10-10,2024-11-20,PR201008253,DN201006507,356_263_AHA036,ATUL MEDICAL AGENCY,1,1,1,1,0,0,Exact Match
2024-11-20,2024-09-11,PR201008867,DN201005783,399_7175_SB11413,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
,2024-09-13,,DN201005831,399_7175_SB11413,SHAH KOTHARI BROS,0,2,0,0,0,2,CN Exceeds
,2024-12-16,,DN301006845,407_15987_S300670,SHRIJI PHARMA,0,2,0,2,0,2,CN Exceeds
,2024-09-16,,DN201005643,407_1432_OO05,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
2024-11-16,,PR201008794,,407_17666_RV242202,SHRIJI PHARMA,2,0,2,0,2,0,PN Exceeds
2024-10-06,2024-10-11,PR201008170,DN201006198,370_11754_SID1667A,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-11-14,2024-11-19,PR201008667,DN301006777,370_11754_SID1667A,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-26,,PR201009322,,370_11754_SID1667A,K B SHAH AND CO,1,0,0,0,1,0,PN Exceeds
2024-10-23,2024-10-23,PR201008445,DN201005822,399_18116_CRAL23008,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-12,,PR201009084,,378_15621_A01252301,MAHESH MEDICAL STORES,1,0,1,0,1,0,PN Exceeds
,2024-09-14,,DN201006056,386_2580_GTD2002A,PARAS DISTRIBUTORS,0,2,0,2,0,2,CN Exceeds
,2024-09-14,,DN201006058,386_2580_GTD2002A,PARAS DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
2024-12-14,2024-12-16,PR201009153,DN201006498,371_15770_EMV241850,K.CHIMANLAL  CO,1,1,1,1,0,0,Exact Match
2024-12-17,,PR201009180,,370_547_AGTH0132,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
,2024-09-04,,DN201005153,399_5867_60001244,SHAH KOTHARI BROS,0,4,0,4,0,4,CN Exceeds
,2025-01-20,,DN301006881,399_13741_V2301453,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009062,,370_10495_D65W012,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
,2024-09-18,,DN201005855,370_845_SID2347A,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009110,,399_3962_DD123243,SHAH KOTHARI BROS,4,0,4,0,4,0,PN Exceeds
2024-12-17,,PR201009200,,399_3962_DD123243,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-12-26,,PR201009315,,399_3962_DD123243,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
,2024-09-17,,DN201005910,399_13343_A710442,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
,2024-11-20,,DN201006369,378_6569_BHO050006AK,MAHESH MEDICAL STORES,0,5,0,5,0,5,CN Exceeds
2024-12-18,,PR201009237,,370_19626_HC23015,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
2024-10-06,2024-11-01,PR201008190,DN201006312,388_5416_1221258,PHARMA DISTRIBUTOR,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009101,,399_15058_K2300116,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-10-06,2024-10-11,PR201008172,DN201006185,370_14535_PDSAG21,K B SHAH AND CO,7,5,5,5,2,0,PN Exceeds
2024-10-10,2024-10-11,PR201008264,DN201006295,370_14535_PDSAG21,K B SHAH AND CO,5,7,7,7,0,0,Exact Match
2024-10-23,2024-11-08,PR201008414,DN201006592,370_14535_PDSAG21,K B SHAH AND CO,16,16,16,16,0,0,Exact Match
,2024-11-19,,DN301006776,370_14535_PDSAG21,K B SHAH AND CO,0,1,0,0,0,1,CN Exceeds
2024-10-04,2024-11-08,PR201008100,DN201006038,370_16183_SEX067,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2025-01-02,,DN301006702,344_7019_DD123145,J K DISTRIBUTORS,0,5,0,5,0,5,CN Exceeds
2024-10-04,2024-11-09,PR201008096,DN201006039,370_3627_DWBS0086,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-09-17,,DN201005832,399_1356_23S1GTA305,SHAH KOTHARI BROS,0,16,0,16,0,16,CN Exceeds
,2024-09-10,,DN201005766,370_14064_0AAIV031,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-11-14,2024-12-01,PR201008687,DN301006688,388_12189_SGVC0139,PHARMA DISTRIBUTOR,1,1,1,1,0,0,Exact Match
,2025-01-07,,DN301006812,397_3589_WG21280,SANJIVANI MEDICINES PRIVATE LIMITED,0,1,0,1,0,1,CN Exceeds
2024-12-17,,PR201009180,,370_13111_TLRS0029,K B SHAH AND CO,9,0,9,0,9,0,PN Exceeds
2024-12-31,2025-01-01,PR201009377,DN301006671,399_13633_2KX1L015,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-23,2024-11-15,PR201008417,DN201006635,370_2212_HAD3542A,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-07,,PR201008580,,370_2212_HAD3542A,K B SHAH AND CO,1,0,0,0,1,0,PN Exceeds
2024-10-06,2024-11-01,PR201008207,DN201006317,400_4378_K2202596,SHAH MEDICAL STORE,2,2,2,2,0,0,Exact Match
2024-11-07,,PR201008608,,400_4378_K2202596,SHAH MEDICAL STORE,8,0,0,0,8,0,PN Exceeds
2024-11-14,,PR201008708,,400_4378_K2202596,SHAH MEDICAL STORE,3,0,0,0,11,0,PN Exceeds
2024-12-04,2024-12-04,PR201008968,DN201006386,432_21902_BSHFD24149,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,8,8,8,8,0,0,Exact Match
2024-11-07,2024-11-21,PR201008600,DN201006530,399_11777_CPU4K001,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-11-14,2024-11-28,PR201008693,DN201006556,399_11777_CPU4K001,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
,2024-09-14,,DN201005619,407_9518_2220368,SHRIJI PHARMA,0,5,0,5,0,5,CN Exceeds
,2024-09-16,,DN201005645,407_9518_2220368,SHRIJI PHARMA,0,3,0,3,0,3,CN Exceeds
2024-10-04,2024-11-09,PR201008096,DN201006039,370_19253_FHA0743,K B SHAH AND CO,10,10,10,10,0,0,Exact Match
2024-12-12,,PR201009118,,400_11770_OEW9K005,SHAH MEDICAL STORE,1,0,1,0,1,0,PN Exceeds
2024-12-17,,PR201009180,,370_11758_SID1933A,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
2024-12-17,,PR201009200,,399_1900_D12W108,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-11-16,2024-11-30,PR201008785,DN201006565,399_13703_392140,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-11-20,,PR201008867,,399_13703_392140,SHAH KOTHARI BROS,1,0,0,0,1,0,PN Exceeds
2024-11-14,2024-11-19,PR201008661,DN301006739,370_1179_FHA0254,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-12,,PR201009059,,370_1531_AXA0007,K B SHAH AND CO,3,0,3,0,3,0,PN Exceeds
2024-11-26,2024-11-27,PR201008913,DN201006257,399_3124_FH4943001,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-02,2024-10-02,PR201008018,DN201005599,378_3099_GKF0889A,MAHESH MEDICAL STORES,1,1,1,1,0,0,Exact Match
,2024-09-17,,DN201005910,399_13113_2C11J014,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
2024-12-06,2024-12-10,PR201008989,DN301006887,378_16931_SLST2301,MAHESH MEDICAL STORES,3,3,3,3,0,0,Exact Match
2024-10-03,2024-10-18,PR201008029,DN201006249,399_13826_JKGP23012,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
,2025-01-20,,DN301006886,388_3511_241110999,PHARMA DISTRIBUTOR,0,40,0,40,0,40,CN Exceeds
,2024-09-11,,DN201005801,370_3400_DMBS0078,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-14,,DN201005813,370_3400_DMBS0078,K B SHAH AND CO,0,4,0,4,0,4,CN Exceeds
,2024-10-05,,DN201006188,399_12111_V2201194,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
,2024-09-11,,DN201005827,399_1308_BA12927,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-11-06,2024-11-08,PR201008545,DN201006356,370_13503_FTA0028,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-19,PR201008669,DN301006776,370_13503_FTA0028,K B SHAH AND CO,5,5,5,5,0,0,Exact Match
2024-11-16,2024-11-19,PR201008767,DN301006711,370_13503_FTA0028,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-09-11,,DN201005802,370_9462_J4HPW014,K B SHAH AND CO,0,3,0,3,0,3,CN Exceeds
,2024-09-18,,DN201005814,370_9462_J4HPW014,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-06,2024-10-17,PR201008213,DN201006040,407_7425_A22169SD,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-12-13,2024-12-13,PR201009141,DN201006471,347_11782_KRR2310B,ARHAM AGENCY,1,1,1,1,0,0,Exact Match
2024-11-07,2024-11-15,PR201008579,DN201006653,370_16086_22S2GTC129,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-23,2024-11-08,PR201008412,DN201006547,370_10767_SID2097A,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-10-06,2024-10-12,PR201008197,DN201006207,399_3783_SPM221981,SHAH KOTHARI BROS,4,4,4,4,0,0,Exact Match
,2024-11-25,,DN201006624,404_19740_U201572,SHRIJI DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
2024-12-12,2024-12-23,PR201009083,DN301006888,378_9275_DFD0157A,MAHESH MEDICAL STORES,1,1,1,1,0,0,Exact Match
2024-11-14,,PR201008700,,399_14776_SB11654,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-10-05,2024-10-07,PR201008119,DN201005667,401_19633_I402936,SHARDA MEDICAL AGENCY (E),1,1,1,1,0,0,Exact Match
,2024-09-12,,DN201005595,357_2798_LS22039,DHRUVI HEALTHCARE PVT LTD,0,1,0,1,0,1,CN Exceeds
2024-10-10,2024-10-12,PR201008295,DN201006224,399_8088_SGZ0196,SHAH KOTHARI BROS,6,6,6,6,0,0,Exact Match
2024-12-06,2024-12-24,PR201008980,DN301006728,357_9329_TLU4L001,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
2024-10-10,2024-11-23,PR201008272,DN301006908,371_14675_SGD202,K.CHIMANLAL  CO,21,4,4,4,17,0,PN Exceeds
2024-10-23,2024-11-23,PR201008420,DN301006912,371_14675_SGD202,K.CHIMANLAL  CO,4,21,21,21,0,0,Exact Match
2024-11-14,2024-11-23,PR201008676,DN301006909,371_14675_SGD202,K.CHIMANLAL  CO,1,1,1,1,0,0,Exact Match
2024-10-10,2024-10-17,PR201008312,DN201006068,407_9866_22443283,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-12-12,2024-12-16,PR201009124,DN301006849,407_9866_22443283,SHRIJI PHARMA,3,3,3,3,0,0,Exact Match
,2024-09-04,,DN201005159,370_19692_I401161,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-12-28,,PR201009348,,388_921_GB30312,PHARMA DISTRIBUTOR,1,0,1,0,1,0,PN Exceeds
2024-10-23,,PR201008435,,400_254_50220162,SHAH MEDICAL STORE,3,0,3,0,3,0,PN Exceeds
,2024-09-11,,DN201005802,370_9477_D15W022,K B SHAH AND CO,0,5,0,5,0,5,CN Exceeds
2024-10-10,2024-10-12,PR201008299,DN201006211,399_15189_ZVD23042,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-22,PR201008702,DN201006532,399_15189_ZVD23042,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-06,,PR201008985,,388_8639_C2VAV38,PHARMA DISTRIBUTOR,2,0,2,0,2,0,PN Exceeds
2024-11-07,2024-11-28,PR201008605,DN201006555,399_9584_A430246,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-10,2024-10-17,PR201008248,DN201005922,322_15452_Z12214,AHMEDABAD MEDICAL CORPORATION,2,2,2,2,0,0,Exact Match
2024-11-07,,PR201008583,,370_3088_PPVAE221206,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
,2024-09-17,,DN301006828,369_11152_A23019SU,K S PHARMA,0,4,0,4,0,4,CN Exceeds
,2024-09-25,,DN201005676,413_7105_GTD2212A,UNITY AGENCY,0,4,0,4,0,4,CN Exceeds
,2024-09-25,,DN201005710,413_7105_GTD2212A,UNITY AGENCY,0,1,0,1,0,1,CN Exceeds
2024-10-10,2024-11-20,PR201008276,DN201006373,378_17508_DC0912F,MAHESH MEDICAL STORES,1,1,1,1,0,0,Exact Match
2024-12-06,2024-12-24,PR201008979,DN301006779,357_12558_SPT2305,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
,2024-09-24,,DN201005512,378_6932_T3JP141A,MAHESH MEDICAL STORES,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009094,,388_16260_BA32104,PHARMA DISTRIBUTOR,1,0,1,0,1,0,PN Exceeds
,2024-09-11,,DN201005781,399_15059_K2101974,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-13,,DN201005830,399_15059_K2101974,SHAH KOTHARI BROS,0,4,0,4,0,4,CN Exceeds
2024-12-17,,PR201009191,,386_9943_DKT2066,PARAS DISTRIBUTORS,1,0,1,0,1,0,PN Exceeds
2024-10-15,2024-10-16,PR201008343,DN201005732,388_564_4SA1665,PHARMA DISTRIBUTOR,1,1,1,1,0,0,Exact Match
,2024-09-25,,DN201005696,413_5215_AN2616006,UNITY AGENCY,0,1,0,1,0,1,CN Exceeds
2024-10-24,2024-10-25,PR201008461,DN201005896,401_1510_AD0014E,SHARDA MEDICAL AGENCY (E),3,3,3,3,0,0,Exact Match
2024-11-14,2024-12-09,PR201008716,DN301006706,407_1553_KBC21062A,SHRIJI PHARMA,1,2,1,1,0,1,CN Exceeds
2024-11-16,2024-12-09,PR201008795,DN301006868,407_1553_KBC21062A,SHRIJI PHARMA,1,3,1,1,0,3,CN Exceeds
2024-11-14,,PR201008685,,388_12090_SN30042,PHARMA DISTRIBUTOR,4,0,4,0,4,0,PN Exceeds
,2024-12-03,,DN201006483,354_12008_STZ004,ASTRAZENECA,0,4,0,4,0,4,CN Exceeds
2024-12-12,,PR201009063,,370_16100_GDPP23001,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-12-17,,PR201009183,,370_16100_GDPP23001,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-11-16,2024-11-18,PR201008807,DN201006123,370_18559_034C120,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-11-28,2024-11-28,PR201008927,DN201006325,370_18559_034C120,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-11-20,,PR201008855,,375_14137_PRAF22009,MAHENDRA MEDICINES,2,0,2,0,2,0,PN Exceeds
,2024-09-14,,DN201005619,407_12681_SITP22010,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
2024-11-14,2024-11-30,PR201008698,DN201006571,399_4044_V2201552,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-10-10,2024-11-01,PR201008308,DN201006313,400_8720_MFM23002GJ,SHAH MEDICAL STORE,2,2,2,2,0,0,Exact Match
2024-12-12,2024-12-12,PR201009137,DN201006461,371_20267_VZ23004,K.CHIMANLAL  CO,5,5,5,5,0,0,Exact Match
2024-12-18,,PR201009259,,399_1043_I200310,SHAH KOTHARI BROS,4,0,4,0,4,0,PN Exceeds
2024-12-12,2024-12-20,PR201009051,DN301006718,357_19138_EMET3003,DHRUVI HEALTHCARE PVT LTD,4,4,4,4,0,0,Exact Match
,2024-10-12,,DN201006220,370_13211_50220167,K B SHAH AND CO,0,6,0,6,0,6,CN Exceeds
2024-12-06,2024-12-09,PR201008982,DN301006708,407_26863_51230432,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
,2024-09-25,,DN201005710,413_14102_740SPL2105F,UNITY AGENCY,0,1,0,1,0,1,CN Exceeds
2024-10-03,2024-10-18,PR201008029,DN201006242,399_19432_AA035,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-11-20,,PR201008863,,399_15004_K2102161,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
,2024-09-17,,DN201005913,399_1204_WBAAC022,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
2024-12-12,,PR201009059,,370_2149_C8AEW003,K B SHAH AND CO,4,0,4,0,4,0,PN Exceeds
2024-11-06,2024-12-01,PR201008552,DN301006682,388_14667_221210998,PHARMA DISTRIBUTOR,2,2,2,2,0,0,Exact Match
2024-11-14,2024-12-01,PR201008687,DN301006688,388_14667_221210998,PHARMA DISTRIBUTOR,2,2,2,2,0,0,Exact Match
,2024-09-11,,DN201005772,399_2050_GTD2021A,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-12-26,,PR201009314,,370_13503_FTA0033,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-10-06,2024-11-23,PR201008178,DN301006910,371_4350_AT210776,K.CHIMANLAL  CO,5,5,5,5,0,0,Exact Match
2024-12-12,,PR201009116,,400_1591_V2300012,SHAH MEDICAL STORE,2,0,2,0,2,0,PN Exceeds
2024-10-04,2024-11-09,PR201008099,DN201006074,370_2746_S23D061,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-10-10,2024-10-12,PR201008296,DN201006206,399_11182_E2103769,SHAH KOTHARI BROS,6,6,6,6,0,0,Exact Match
2024-10-06,2024-11-20,PR201008161,DN201006507,356_10750_2020,ATUL MEDICAL AGENCY,1,1,1,1,0,0,Exact Match
2024-10-06,2024-11-20,PR201008182,DN201006371,378_5091_AI924M22,MAHESH MEDICAL STORES,3,3,3,3,0,0,Exact Match
,2024-09-13,,DN201005831,399_5359_MF0856,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-12-07,,DN301006709,407_17666_VS242202,SHRIJI PHARMA,0,2,0,2,0,2,CN Exceeds
,2024-12-06,,DN201006480,375_3673_DT2210,MAHENDRA MEDICINES,0,2,0,2,0,2,CN Exceeds
2024-10-23,,PR201008410,,368_6921_GKD1926A,HARDIK DISTRIBUTORS,3,0,3,0,3,0,PN Exceeds
2024-12-06,2024-12-09,PR201008981,DN301006847,407_12180_SCD26,SHRIJI PHARMA,3,3,3,3,0,0,Exact Match
,2024-09-10,,DN201005766,370_767_49001814,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-18,,DN201005814,370_767_49001814,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-15,2024-10-16,PR201008348,DN201005736,371_14838_SC24139,K.CHIMANLAL  CO,1,1,1,1,0,0,Exact Match
2024-10-10,2024-11-25,PR201008309,DN201006628,404_16843_MT225190,SHRIJI DISTRIBUTORS,10,10,10,10,0,0,Exact Match
,2024-09-19,,DN201005857,370_1386_ABA001AAB,K B SHAH AND CO,0,10,0,10,0,10,CN Exceeds
2024-11-14,2024-10-08,PR201008684,DN201006576,386_1466_O137,PARAS DISTRIBUTORS,1,2,1,1,0,1,CN Exceeds
,2024-11-20,,DN201006583,386_1466_O137,PARAS DISTRIBUTORS,0,1,0,0,0,2,CN Exceeds
,2024-11-20,,DN201006582,386_1466_O137,PARAS DISTRIBUTORS,0,1,0,0,0,3,CN Exceeds
,2024-10-01,,DN201005980,388_5132_BA22735,PHARMA DISTRIBUTOR,0,2,0,2,0,2,CN Exceeds
2024-11-07,,PR201008572,,345_13822_19T212,HARIKRUPA CHEMIST,1,0,1,0,1,0,PN Exceeds
2024-11-14,,PR201008652,,345_13822_19T212,HARIKRUPA CHEMIST,2,0,2,0,2,0,PN Exceeds
2024-12-12,,PR201009053,,359_3690_007G23MD,D K PHARMA,1,0,1,0,1,0,PN Exceeds
2024-11-30,2024-12-02,PR201008940,DN201006349,417_5798_AYJ0229,VPD MEDI INDIA PRIVATE LIMITED,1,1,1,1,0,0,Exact Match
2024-10-10,2024-11-20,PR201008253,DN201006507,356_11220_22S2HTA974,ATUL MEDICAL AGENCY,1,1,1,1,0,0,Exact Match
,2024-12-09,,DN301006844,407_20117_596T2230,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009070,,370_15756_H3BEW007,K B SHAH AND CO,8,0,8,0,8,0,PN Exceeds
2024-12-17,,PR201009182,,370_15756_H3BEW007,K B SHAH AND CO,4,0,4,0,4,0,PN Exceeds
,2025-01-07,,DN301006803,397_13373_R220938,SANJIVANI MEDICINES PRIVATE LIMITED,0,1,0,1,0,1,CN Exceeds
,2024-09-01,,DN201005463,388_8532_AFB22I93,PHARMA DISTRIBUTOR,0,1,0,1,0,1,CN Exceeds
2024-10-10,2024-10-11,PR201008267,DN201006308,370_4986_071K019,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-10-23,2024-11-08,PR201008413,DN201006377,370_4986_071K019,K B SHAH AND CO,25,25,25,25,0,0,Exact Match
2024-10-23,,PR201008415,,370_8888_FHY0819D,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
,2024-09-11,,DN201005794,399_15352_ZLV221011,SHAH KOTHARI BROS,0,4,0,4,0,4,CN Exceeds
,2024-11-01,,DN201006320,400_3289_SSG0196,SHAH MEDICAL STORE,0,4,0,4,0,4,CN Exceeds
2024-10-30,2024-10-31,PR201008522,DN201006005,357_14386_K2400894,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
,2024-11-20,,DN301006704,359_12515_M18DC22019,D K PHARMA,0,6,0,6,0,6,CN Exceeds
,2024-09-26,,DN301006824,369_1961_24220026,K S PHARMA,0,1,0,1,0,1,CN Exceeds
2024-10-10,,PR201008257,,368_1776_SID2981A,HARDIK DISTRIBUTORS,1,0,1,0,1,0,PN Exceeds
2024-10-06,2024-12-09,PR201008215,DN301006784,413_6600_TMT2834,UNITY AGENCY,1,1,1,1,0,0,Exact Match
2024-10-10,2024-12-09,PR201008316,DN301006892,413_6600_TMT2834,UNITY AGENCY,12,1,1,1,11,0,PN Exceeds
2024-10-23,2024-12-09,PR201008438,DN301006783,413_6600_TMT2834,UNITY AGENCY,14,11,11,11,14,0,PN Exceeds
2024-11-14,2024-12-09,PR201008718,DN301006781,413_6600_TMT2834,UNITY AGENCY,2,1,1,1,15,0,PN Exceeds
,2024-12-09,,DN301006780,413_6600_TMT2834,UNITY AGENCY,0,1,1,1,14,0,PN Exceeds
,2024-09-13,,DN201005839,399_13004_18210928,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
,2024-09-16,,DN201005645,407_6017_SHV207,SHRIJI PHARMA,0,2,0,2,0,2,CN Exceeds
2024-10-06,2024-09-11,PR201008197,DN201005783,399_8178_2EM2H011,SHAH KOTHARI BROS,1,2,1,1,0,1,CN Exceeds
2024-11-20,2024-09-13,PR201008866,DN201005831,399_8178_2EM2H011,SHAH KOTHARI BROS,1,1,1,1,0,1,CN Exceeds
,2024-10-12,,DN201006207,399_8178_2EM2H011,SHAH KOTHARI BROS,0,1,0,0,0,2,CN Exceeds
2024-10-23,2024-11-08,PR201008413,DN201006377,370_10496_A9HPV008,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
